_id,cdatetime,address,district,beat,grid,crimedescr,ucr_ncic_code,latitude,longitude
60c37f4f9c4731f12195d633, 12,3137 PALMER ST,2,2B,546,484 PETTY THEFT/LICENSE PLATE,2399,38.6245378,-121.4311007
60c37f4f9c4731f12195d634, 11,SUTTERVILLE RD / FRANKLIN BLVD,4,4B,937,TOWED/STORED VEH-14602.6,7000,38.54106323,-121.47576
60c37f4f9c4731f12195d635, 11,FRANKLIN BLVD / 20TH AVE,4,4B,958,TOWED/STORED VEHICLE,7000,38.53452891,-121.4741684
60c37f4f9c4731f12195d636, 11,5312 57TH ST,6,6B,1086,1708 US   THEFT OF MAIL,2310,38.52648113,-121.4397787
60c37f4f9c4731f12195d637, 12,4018 50TH ST,6,6B,1064,10851(A)VC TAKE VEH W/O OWNER,2404,38.53801264,-121.4480405
60c37f4f9c4731f12195d638, 11,14TH AVE / FRANKLIN BLVD,4,4B,958,TOWED/STORED VEH-14602.6,7000,38.5393973,-121.4753422
60c37f4f9c4731f12195d639, 12,SUTTERVILLE RD / FREEPORT BLVD,4,4A,957,TRAFFIC-ACCIDENT-NON INJURY,5400,38.53514629,-121.4937694
60c37f4f9c4731f12195d63a, 12,CORMORANT WAY / ROYALE RD,2,2C,606,10851 VC AUTO THEFT LOCATE,2404,38.60687102,-121.4278856
60c37f4f9c4731f12195d63b, 12,BERCUT DR / RICHARDS BLVD,3,3A,701,484G(B) PC ACCESS CARD FRAUD,2605,38.59723293,-121.5022303
60c37f4f9c4731f12195d63c, 12,7700 FOLSOM BLVD,3,3C,1101,MISSING PERSON,7000,38.54983935,-121.4144993
60c37f4f9c4731f12195d63d, 12,65TH STREET EXPY / FRUITRIDGE RD,6,6B,1141,459 PC  BURGLARY VEHICLE,2299,38.52507559,-121.427517
60c37f4f9c4731f12195d63e, 12,3701 J ST,3,3C,832,20002(A) HIT/RUN,5401,38.57122973,-121.4566154
60c37f4f9c4731f12195d63f, 12,4800 FRANKLIN BLVD,4,4B,969,LOST PROPERTY - I RPT,7000,38.53137462,-121.4737407
60c37f4f9c4731f12195d640, 12,1600 VALLEJO WAY,4,4A,925,243.6 BATTERY SCHOOL EMPLOYEE,1313,38.55199422,-121.4960208
60c37f4f9c4731f12195d641, 12,2414 CAPITOL AVE,3,3B,747,459 PC  BURGLARY VEHICLE,2299,38.57141267,-121.4754391
60c37f4f9c4731f12195d642, 13,1342 PALOMAR CIR,4,4C,1279,MISSING PERSON,7000,38.49793266,-121.5076046
60c37f4f9c4731f12195d643, 13,FRANKLIN BLVD / 21ST AVE,4,4B,958,TOWED/STORED VEH-14602.6,7000,38.53366299,-121.4739615
60c37f4f9c4731f12195d644, 12,1820 FRIENZA AVE,2,2C,568,459 PC  BURGLARY BUSINESS,2203,38.61199425,-121.4244182
60c37f4f9c4731f12195d645, 13,BALSAM ST / RENE AVE,2,2A,505,10851 VC AUTO THEFT LOCATE,2404,38.64202003,-121.4308562
60c37f4f9c4731f12195d646, 14,2500 NEW MARKET DR,1,1A,144,484 PC PETTY THEFT,2399,38.65847399,-121.5161468
60c37f4f9c4731f12195d647, 14,32ND ST / 21ST AVE,4,4B,958,TOWED/STORED VEHICLE,7000,38.53364422,-121.4728534
60c37f4f9c4731f12195d648, 14,3500 FLORIN RD,5,5B,1367,451(D) PC  ARSON OF PROPERTY,2099,38.49407763,-121.4673944
60c37f4f9c4731f12195d649, 14,4655 FRUITRIDGE RD,6,6B,1084,594(B)(2)(A) VANDALISM/ -$400,2999,38.52531996,-121.4513126
60c37f4f9c4731f12195d64a, 13,1000 FLORIN RD,4,4C,1287,666 PC PETTY THEFT W/PRI CONV,2399,38.49324791,-121.5219586
60c37f4f9c4731f12195d64b, 14,2250 68TH AVE,5,5A,1384,594(B)(2)(A)VANDALISM GRAF-400,2999,38.48934244,-121.4859396
60c37f4f9c4731f12195d64c, 13,3301 FONG RANCH RD,1,1B,404,VANDALISM - I RPT,7000,38.63020663,-121.4959999
60c37f4f9c4731f12195d64d, 14,21ST ST / X ST,4,4A,907,TRAFFIC-ACCIDENT INJURY,5400,38.56090952,-121.4852422
60c37f4f9c4731f12195d64e, 13,2250 68TH AVE,5,5A,1384,JUVENILE DISURBANCE - I RPT,7000,38.48934244,-121.4859396
60c37f4f9c4731f12195d64f, 13,3436 MARYSVILLE BLVD,2,2B,526,459 PC  BURGLARY RESIDENCE,2204,38.6308137,-121.4308301
60c37f4f9c4731f12195d650, 13,5351 47TH AVE,6,6B,1421,466 PC   POSS OF BURG TOOLS,2206,38.51135897,-121.4431441
60c37f4f9c4731f12195d651, 14,7662 BLUEBROOK WAY,5,5B,1614,10851 VC AUTO THEFT LOCATE,2404,38.47972466,-121.4603052
60c37f4f9c4731f12195d652, 15,56TH ST / H ST,3,3C,825,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.56738175,-121.4340748
60c37f4f9c4731f12195d653, 15,FRONT ST / NEASHAM CIR,3,3A,761,10851(A)VC TAKE VEH W/O OWNER,2404,38.57899998,-121.5073808
60c37f4f9c4731f12195d654, 14,3500 FLORIN RD,5,5B,1367,415(1) PC DISTURB PEACE/FIGHT,5311,38.49407763,-121.4673944
60c37f4f9c4731f12195d655, 14,2232 KENWORTHY WAY,5,5A,1503,10851 VC AUTO THEFT LOCATE,2404,38.47995982,-121.4847635
60c37f4f9c4731f12195d656, 14,3066 FREEPORT BLVD,4,4A,925,626.10(A) PC POSS WPN SCHL ZN,5212,38.5488551,-121.4908853
60c37f4f9c4731f12195d657, 15,BROADWAY / 36TH ST,6,6A,1013,TRAFFIC-ACCIDENT-NON INJURY,5400,38.55040844,-121.467509
60c37f4f9c4731f12195d658, 15,RIO LINDA BLVD / ACACIA AVE,2,2B,544,14601.1(A) VC LIC SUSP OTHER,5499,38.62215314,-121.446157
60c37f4f9c4731f12195d659, 15,FOLSOM BLVD / BICENTENNIAL CIR,3,3C,1102,TOWED/STORED VEHICLE,7000,38.54857652,-121.4059393
60c37f4f9c4731f12195d65a, 14,1651 ARDEN WAY,2,2C,616,484 PETTY THEFT-SHOPLIFT,2303,38.60244653,-121.4271758
60c37f4f9c4731f12195d65b, 14,KENWOOD ST / ARCADE BLVD,2,2B,537,TRAFFIC-ACCIDENT INJURY,5400,38.62521129,-121.4251306
60c37f4f9c4731f12195d65c, 15,N 16TH ST / 16TH ST,3,3A,707,TRAFFIC-ACCIDENT-NON INJURY,5400,38.58794604,-121.4809362
60c37f4f9c4731f12195d65d, 15,6700 21ST AVE,6,6C,1141,459 PC  BURGLARY BUSINESS,2203,38.52862804,-121.4256917
60c37f4f9c4731f12195d65e, 15,13TH ST / E ST,3,3A,715,11364 HS POSS DRUG PARAPH,3599,38.58464151,-121.4868341
60c37f4f9c4731f12195d65f, 15,8585 MORRISON CREEK DR,6,6C,1448,487(A) PC GRAND THEFT,2303,38.50615678,-121.3859186
60c37f4f9c4731f12195d660, 15,5637 MACK RD,5,5C,1606,211 PC  ROBBERY UNSPECIFIED,1299,38.47431447,-121.4348784
60c37f4f9c4731f12195d661, 15,3671 BUSINESS DR,6,6C,1114,459 PC  BURGLARY BUSINESS,2203,38.54131886,-121.4188976
60c37f4f9c4731f12195d662, 15,BROADWAY / 19TH ST,4,4A,906,11350(A)HS POSS CNTRL SUBST,3532,38.56053898,-121.4883749
60c37f4f9c4731f12195d663, 15,601 ALAMOS AVE,2,2B,543,12101(B)1)PC MINOR POSS AMMO,5212,38.62029669,-121.4518907
60c37f4f9c4731f12195d664, 15,5410 BONNIEMAE WAY,6,6B,1084,LOST PROPERTY - I RPT,7000,38.52659579,-121.4516733
60c37f4f9c4731f12195d665, 15,4400 7TH AVE,6,6A,1034,MISSING PERSON,7000,38.54519279,-121.4548871
60c37f4f9c4731f12195d666, 16,120 MAIN AVE,2,2A,221,459 PC  BURGLARY BUSINESS,2203,38.65479391,-121.4689877
60c37f4f9c4731f12195d667, 16,8001 BRUCEVILLE RD,5,5C,1639,MISSING PERSON,7000,38.46689445,-121.4170895
60c37f4f9c4731f12195d668, 16,2775 GREYMERE WAY,1,1C,436,10851(A)VC TAKE VEH W/O OWNER,2404,38.61551678,-121.4874449
60c37f4f9c4731f12195d669, 16,1105 L ST,3,3M,744,484G(B) PC ACCESS CARD FRAUD,2605,38.57763638,-121.492387
60c37f4f9c4731f12195d66a, 16,8001 BRUCEVILLE RD,5,5C,1639,MISSING PERSON,7000,38.46689445,-121.4170895
60c37f4f9c4731f12195d66b, 16,8001 BRUCEVILLE RD,5,5C,1639,MISSING PERSON,7000,38.46689445,-121.4170895
60c37f4f9c4731f12195d66c, 15,2313 LARAMIE LN,2,2C,606,212.5(A)ROBBERY-INHAB DWELLING,1299,38.60814196,-121.4217162
60c37f4f9c4731f12195d66d, 16,2608 17TH ST,4,4A,906,487(A) PC GRAND THEFT,2303,38.55971842,-121.4922242
60c37f4f9c4731f12195d66e, 15,2315 34TH ST,6,6B,1002,242 PC  BATTERY CIVILIAN,1313,38.55630084,-121.4662305
60c37f4f9c4731f12195d66f, 16,6921 MESA GRANDE CT,6,6C,1443,MISSING PERSON,7000,38.50770592,-121.4233403
60c37f4f9c4731f12195d670, 15,6879 14TH AVE,6,6C,1121,GANG ACTIVITY - I RPT,7000,38.54146972,-121.4254625
60c37f4f9c4731f12195d671, 15,6879 14TH AVE,6,6C,1121,20002(A) HIT/RUN,5401,38.54146972,-121.4254625
60c37f4f9c4731f12195d672, 17,7316 MANDY DR,5,5B,1369,459 PC  BURGLARY RESIDENCE,2204,38.49152941,-121.4591154
60c37f4f9c4731f12195d673, 16,7543 MEADOWAIR WAY,5,5A,1396,10851 VC AUTO THEFT LOCATE,2404,38.48437601,-121.4751559
60c37f4f9c4731f12195d674, 17,2913 MARYSVILLE BLVD,2,2B,553,MISSING PERSON,7000,38.62037723,-121.4371893
60c37f4f9c4731f12195d675, 16,STOCKTON BLVD / 3RD AVE,6,6A,1007,10851 VC AUTO THEFT LOCATE,2404,38.54923149,-121.4547618
60c37f4f9c4731f12195d676, 16,4740 FREEPORT BLVD,4,4A,956,476 PC PASS FICTICIOUS CHECK,2501,38.53218208,-121.4953461
60c37f4f9c4731f12195d677, 16,1000 ALAMOS AVE,2,2B,553,484 PC   PETTY THEFT/INSIDE,2308,38.61996363,-121.4436574
60c37f4f9c4731f12195d678, 16,8TH AVE / MARTIN LUTHER KING JR BLVD,6,6A,1032,TRAFFIC-ACCIDENT INJURY,5400,38.54456589,-121.4647099
60c37f4f9c4731f12195d679, 16,63 DEAN RD,2,2C,612,CASUALTY REPORT,7000,38.60167619,-121.4641553
60c37f4f9c4731f12195d67a, 16,5 PASTURE CT,1,1B,403,CASUALTY REPORT,7000,38.62864136,-121.4878406
60c37f4f9c4731f12195d67b, 16,1118 7TH ST,3,3M,742,SUSP PERS-NO CRIME - I RPT,7000,38.57966477,-121.4984909
60c37f4f9c4731f12195d67c, 17,F ST / 30TH ST,3,3C,821,TOWED/STORED VEHICLE,7000,38.57749764,-121.4646342
60c37f4f9c4731f12195d67d, 17,E ST / 14TH ST,3,3A,715,148.9 PC FALSE ID TO OFFICER,4803,38.58428687,-121.4855038
60c37f4f9c4731f12195d67e, 17,5500 19TH AVE,6,6B,1065,10851 VC AUTO THEFT LOCATE,2404,38.5346545,-121.4417772
60c37f4f9c4731f12195d67f, 17,GARDENDALE RD / SPRINGMAN ST,5,5A,1363,14601.1(A) VC LIC SUSP OTHER,5499,38.49046124,-121.4776303
60c37f4f9c4731f12195d680, 17,FAIRGROUNDS DR / ARENA CT,6,6B,1019,451(D) PC  ARSON OF PROPERTY,2099,38.54957241,-121.4427445
60c37f4f9c4731f12195d681, 17,424 HOWE AVE,3,3C,877,TRAFFIC-ACCIDENT-NON INJURY,5400,38.5732988,-121.4135687
60c37f4f9c4731f12195d682, 17,6205 RIVERSIDE BLVD,4,4C,1265,594(B)(2)(A) VANDALISM/ -$400,2999,38.51385568,-121.5292089
60c37f4f9c4731f12195d683, 17,RIVERSIDE BLVD / BROADWAY,4,4A,905,9.04.050 A DRINKING IN PUBLIC,7399,38.56321928,-121.4984736
60c37f4f9c4731f12195d684, 18,7646 NIXOS WY,4,4B,977,484 PETTY THEFT/LICENSE PLATE,2399,38.5248104,-121.483171
60c37f4f9c4731f12195d685, 17,6 SEA ANCHOR CT,2,2A,213,5150 WI DANGER SELF/OTHERS,7000,38.6557853,-121.4559846
60c37f4f9c4731f12195d686, 17,1689 ARDEN WAY,2,2C,619,NON INJ HR/MAIL OUT REPORT,7000,38.60154457,-121.42747
60c37f4f9c4731f12195d687, 17,2696 STONECREEK DR,1,1B,435,THREATS - I RPT,7000,38.61463322,-121.4913256
60c37f4f9c4731f12195d688, 17,7TH ST / L ST,3,3M,742,647(F) PC DIP - DISORDERLY,5311,38.5791674,-121.4984069
60c37f4f9c4731f12195d689, 17,GRANDSTAFF DR / LINDBROOK WAY,5,5C,1637,4463(A)(1) VC ALTER REG,5499,38.46719286,-121.4262414
60c37f4f9c4731f12195d68a, 18,2914 11TH AVE,4,4A,937,594(B)(1)PC  VANDALISM +$400,2999,38.54165651,-121.4751893
60c37f4f9c4731f12195d68b, 18,34 YAHI CT,1,1C,414,20002(A) HIT/RUN,5401,38.62725615,-121.4944315
60c37f4f9c4731f12195d68c, 18,ARDEN WAY / DEL PASO BLVD,2,2C,611,12025(A)2)CONCL GUN ON PER/MSD,5202,38.6061587,-121.4590823
60c37f4f9c4731f12195d68d, 18,7840 CENTER PKWY,5,5B,1621,10851(A)VC TAKE VEH W/O OWNER,2404,38.47158269,-121.4372193
60c37f4f9c4731f12195d68e, 18,4981 PRISCILLA LANE,6,6C,1143,11377(A)HS POSS AMPHETAMINES,3572,38.53015852,-121.4149264
60c37f4f9c4731f12195d68f, 18,197 FAIRGROUNDS DR,6,6B,1019,368(E) THEFT OF ELDER <$400,2399,38.5481069,-121.4429168
60c37f4f9c4731f12195d690, 18,7860 TIERRA WOOD WAY,6,6C,1445,594(B)(2)(A) VANDALISM/ -$400,2999,38.50125193,-121.4122314
60c37f4f9c4731f12195d691, 18,3501 24TH AVE,6,6A,1071,PROB VIOLA/FEL-MISD - I RPT,7000,38.53117557,-121.4692395
60c37f4f9c4731f12195d692, 18,GRANDSTAFF DR / ALVERN WAY,5,5C,1623,TOWED/STORED VEH-14602.6,7000,38.46791712,-121.4322221
60c37f4f9c4731f12195d693, 18,150 FAIRGROUNDS DR,6,6B,1019,10851(A)VC TAKE VEH W/O OWNER,2404,38.54742956,-121.4442473
60c37f4f9c4731f12195d694, 18,1 CLAUSS CT,6,6B,1084,459 PC  BURGLARY VEHICLE,2299,38.52935875,-121.4471706
60c37f4f9c4731f12195d695, 19,6287 GLORIA DR,4,4C,1256,211 PC  ROBBERY UNSPECIFIED,1299,38.51467138,-121.5179147
60c37f4f9c4731f12195d696, 19,20TH AVE / 36TH ST,6,6A,1061,23152(A) VC DUI-ALCOHOL/DRUGS,5404,38.53450711,-121.4681974
60c37f4f9c4731f12195d697, 19,2621 D ST,3,3B,718,NEIGHBORHOOD DISTURBANCE-I RPT,7000,38.58113261,-121.4680667
60c37f4f9c4731f12195d698, 19,1828 H ST,3,3B,736,ACCIDENTAL FIRES/ARSON -I RPT,7000,38.57907501,-121.4805705
60c37f4f9c4731f12195d699, 19,511 Q ST,3,3A,763,459 PC  BURGLARY VEHICLE,2299,38.57452108,-121.502819
60c37f4f9c4731f12195d69a, 18,CENTER PKWY / CALVINE RD,5,5C,1645,148.9 PC FALSE ID TO OFFICER,4803,38.4497213,-121.4258719
60c37f4f9c4731f12195d69b, 19,1319 30TH ST,3,3C,851,484 PETTY THEFT/LICENSE PLATE,2399,38.56880953,-121.4676235
60c37f4f9c4731f12195d69c, 18,MACK RD / CENTER PKWY,5,5B,1606,COLLISION/ACCIDENT BOATS,5404,38.47425283,-121.4368769
60c37f4f9c4731f12195d69d, 18,39TH ST / STOCKTON BLVD,6,6B,1005,TOWED/STORED VEH-14602.6,7000,38.5566387,-121.4597445
60c37f4f9c4731f12195d69e, 18,2398 NORTHGATE BLVD,1,1C,449,ROBBERY - I RPT,7000,38.60944135,-121.4754743
60c37f4f9c4731f12195d69f, 19,W RIVER DR / ORCHARD LN,1,1B,478,484 PC  PETTY THEFT/ OUTSIDE,2309,38.61134232,-121.5300211
60c37f4f9c4731f12195d6a0, 19,9TH ST / L ST,3,3M,744,NON INJ HR/MAIL OUT REPORT,7000,38.57846394,-121.4957638
60c37f4f9c4731f12195d6a1, 18,598 EL CAMINO AVE,2,2C,602,273.6(A) PC VIO DV COURT ORDER,5007,38.61084673,-121.4533842
60c37f4f9c4731f12195d6a2, 19,POTOMAC AVE / NORTHGATE BLVD,1,1C,419,11357(B)HS POSS -28.5GR MARIJ,3562,38.62203999,-121.4755356
60c37f4f9c4731f12195d6a3, 19,2001 MIDDLEBERRY RD,2,2C,617,CHILD WELFARE - I RPT,7000,38.60175345,-121.4236331
60c37f4f9c4731f12195d6a4, 20,8928 OSAGE AVE,6,6C,1409,10851(A)VC TAKE VEH W/O OWNER,2404,38.52201739,-121.3710876
60c37f4f9c4731f12195d6a5, 19,909 I ST,3,3M,734,TOWED/STORED VEHICLE,7000,38.58164544,-121.4936388
60c37f4f9c4731f12195d6a6, 19,11TH ST / D ST,3,3A,714,11364 HS POSS DRUG PARAPH,3599,38.58651132,-121.4892801
60c37f4f9c4731f12195d6a7, 20,5579 MACK RD,5,5C,1606,594(B)(2)(A) VANDALISM/ -$400,2999,38.47431969,-121.4359472
60c37f4f9c4731f12195d6a8, 19,5100 CAMINO ROYALE DR,5,5B,1631,459 PC  BURGLARY RESIDENCE,2204,38.4640813,-121.4407255
60c37f4f9c4731f12195d6a9, 20,HOWE AVE / FAIR OAKS BLVD,3,3C,877,459 PC  BURGLARY VEHICLE,2299,38.57411211,-121.415297
60c37f4f9c4731f12195d6aa, 20,17 DEROW CT,1,1B,435,10851(A)VC TAKE VEH W/O OWNER,2404,38.61471716,-121.4967114
60c37f4f9c4731f12195d6ab, 21,3300 40TH ST,6,6A,1042,459 PC  BURGLARY RESIDENCE,2204,38.54445478,-121.4608856
60c37f4f9c4731f12195d6ac, 21,V ST / 11TH ST,3,3A,784,215(A) PC    CARJACKING,1212,38.56675336,-121.4978541
60c37f4f9c4731f12195d6ad, 20,7116 24TH ST,4,4B,1354,3056 PAROLE VIO - I RPT,7000,38.49727073,-121.4830313
60c37f4f9c4731f12195d6ae, 20,1570 WATERWHEEL DR,1,1B,444,594(B)(2)(A) VANDALISM/ -$400,2999,38.61035378,-121.4960597
60c37f4f9c4731f12195d6af, 21,2600 RIO LINDA BLVD,2,2B,563,NARCOTICS SUSP/EVID/ACT- I RPT,7000,38.61483626,-121.4458043
60c37f4f9c4731f12195d6b0, 20,5700 MUSKINGHAM WAY,5,5C,1661,530.5 PC USE PERSONAL ID INFO,2604,38.44559073,-121.4408562
60c37f4f9c4731f12195d6b1, 21,2546 TRACTION AVE,2,2B,563,GANG ACTIVITY - I RPT,7000,38.61250178,-121.45439
60c37f4f9c4731f12195d6b2, 20,25TH ST / 24TH ST,5,5A,1363,TOWED/STORED VEH-14602.6,7000,38.49220786,-121.4807236
60c37f4f9c4731f12195d6b3, 20,1715 16TH ST,3,3B,766,243.3 BATT TRANS PERS/PASS/INJ,1315,38.57007662,-121.4886003
60c37f4f9c4731f12195d6b4, 20,5191 POMEGRANATE AVE,5,5B,1603,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.48440531,-121.442121
60c37f4f9c4731f12195d6b5, 20,8101 COSUMNES RIVER BLVD,5,5C,1639,459 PC  BURGLARY BUSINESS,2203,38.45718227,-121.4133413
60c37f4f9c4731f12195d6b6, 20,2425 CAPITOL AVE,3,3B,747,459 PC  BURGLARY VEHICLE,2299,38.57203923,-121.4749413
60c37f4f9c4731f12195d6b7, 21,7279 RIVERWIND WAY,4,4C,1282,459 PC  BURGLARY RESIDENCE,2204,38.49335086,-121.5468452
60c37f4f9c4731f12195d6b8, 21,FRUITRIDGE RD / 70TH ST,6,6C,1152,TOWED/STORED VEH-14602.6,7000,38.52506613,-121.4217494
60c37f4f9c4731f12195d6b9, 21,805 15TH ST,3,3A,735,BATTERY - I RPT,7000,38.58033768,-121.4853853
60c37f4f9c4731f12195d6ba, 21,FRONT ST / NEASHAM CIR,3,3A,761,459 PC  BURGLARY VEHICLE,2299,38.57899998,-121.5073808
60c37f4f9c4731f12195d6bb, 21,4108 28TH ST,4,4B,958,O/S AGENCY -ASSISTANCE- I RPT,7000,38.53714433,-121.4762678
60c37f4f9c4731f12195d6bc, 21,27TH ST / F ST,3,3B,728,10851(A)VC TAKE VEH W/O OWNER,2404,38.57856783,-121.468649
60c37f4f9c4731f12195d6bd, 22,1696 ARDEN WAY,2,2C,628,10851(A)VC TAKE VEH W/O OWNER,2404,38.59891162,-121.4258885
60c37f4f9c4731f12195d6be, 21,ALHAMBRA BLVD / 1ST AVE,6,6A,1011,TOWED/STORED VEHICLE,7000,38.55513128,-121.4728661
60c37f4f9c4731f12195d6bf, 21,BUTTERWORTH AVE / SWAIM CT,2,2B,531,12020(A)(4) PC DIRK/DAGGER,5212,38.62729294,-121.4641272
60c37f4f9c4731f12195d6c0, 21,401 I ST,3,3M,712,SUSP PERS-NO CRIME - I RPT,7000,38.58370044,-121.5008344
60c37f4f9c4731f12195d6c1, 21,BROADWAY / 38TH ST,6,6A,1014,11364 HS POSS DRUG PARAPH,3599,38.54775932,-121.4652804
60c37f4f9c4731f12195d6c2, 21,37TH ST / 3RD AVE,6,6A,1014,11364 HS POSS DRUG PARAPH,3599,38.55093059,-121.4658126
60c37f4f9c4731f12195d6c3, 22,1900 CANTERBURY RD,2,2C,613,11378 HS POSS CNTRL SUB/SALE,3599,38.60108154,-121.456171
60c37f4f9c4731f12195d6c4, 22,1140 ACACIA AVE,2,2B,553,THREATS - I RPT,7000,38.62149711,-121.4404952
60c37f4f9c4731f12195d6c5, 22,AMHERST ST / GLIDDEN AVE,5,5A,1391,11359 HS POSS FOR SALE MARIJ,3560,38.48269052,-121.5013272
60c37f4f9c4731f12195d6c6, 22,391 MAHONIA CIR,1,1A,104,10851(A)VC TAKE VEH W/O OWNER,2404,38.67598139,-121.510115
60c37f4f9c4731f12195d6c7, 22,65TH ST / S ST,3,3C,856,ROBBERY - I RPT,7000,38.55167203,-121.4279016
60c37f4f9c4731f12195d6c8, 22,750 46TH ST,3,3C,824,211 PC ROBBERY- BUSINESS,1299,38.57046834,-121.4448793
60c37f4f9c4731f12195d6c9, 22,MACK RD / BROOKFIELD DR,5,5B,1614,23103(A) RECKLESS ON HIGHWAY,5499,38.48093723,-121.4630104
60c37f4f9c4731f12195d6ca, 22,1838 AUBURN BLVD,2,2C,567,484 PC   PETTY THEFT/INSIDE,2308,38.62108959,-121.4234663
60c37f4f9c4731f12195d6cb, 22,110 LUNA GRANDE CIR,1,1B,401,10851(A)VC TAKE VEH W/O OWNER,2404,38.62816341,-121.4991088
60c37f4f9c4731f12195d6cc, 22,NORTHGATE BLVD / ARDEN GARDEN CONNECTOR,1,1C,449,TOWED/STORED VEH-14602.6,7000,38.60505944,-121.475608
60c37f4f9c4731f12195d6cd, 22,5610 JACINTO AVE,5,5C,1661,459 PC  BURGLARY RESIDENCE,2204,38.44549208,-121.4386328
60c37f4f9c4731f12195d6ce, 23,2001 CLUB CENTER DR,1,1A,106,594(B)(1)PC  VANDALISM +$400,2999,38.6715134,-121.5055012
60c37f4f9c4731f12195d6cf, 23,4788 KIT WAY,2,2A,222,MISSING PERSON,7000,38.65478362,-121.4625863
60c37f4f9c4731f12195d6d0, 23,920 9TH AVE,4,4A,933,459 PC  BURGLARY VEHICLE,2299,38.54838986,-121.5077495
60c37f4f9c4731f12195d6d1, 23,2641 ROCHON WAY,4,4A,918,594(B)(2)(A) VANDALISM/ -$400,2999,38.55163345,-121.4796512
60c37f4f9c4731f12195d6d2, 23,1435 RIVER PARK DR,2,2C,626,459 PC  BURGLARY VEHICLE,2299,38.59747522,-121.440988
60c37f4f9c4731f12195d6d3, 23,FLORIN RD / LUTHER DR,5,5B,1359,23222(B)POSSESS MARIJ IN VEH,5499,38.49596852,-121.4653782
60c37f4f9c4731f12195d6d4, 23,3468 RANCHO RIO WAY,1,1C,405,MISSING PERSON,7000,38.6312171,-121.4829071
60c37f4f9c4731f12195d6d5, 23,3301 LONG BRANCH CT,1,1B,401,459 PC  BURGLARY VEHICLE,2299,38.62825953,-121.5093788
60c37f4f9c4731f12195d6d6, 23,4500 TRUXEL RD,1,1A,306,459 PC  BURGLARY VEHICLE,2299,38.65357208,-121.5095127
60c37f4f9c4731f12195d6d7, 23,1430 S ST,3,3A,775,245(A)(1)AWDW/NO FIREARM/CIVIL,1315,38.56838809,-121.4911412
60c37f4f9c4731f12195d6d8, 23,TRACTION AVE / LAMPASAS AVE,2,2B,552,GANG ACTIVITY - I RPT,7000,38.61475827,-121.4507608
60c37f4f9c4731f12195d6d9, 0,3421 AUBURN BLVD,2,2A,508,10851(A)VC TAKE VEH W/O OWNER,2404,38.6374478,-121.3846125
60c37f4f9c4731f12195d6da, 0,3421 AUBURN BLVD,2,2A,508,459 PC  BURGLARY BUSINESS,2203,38.6374478,-121.3846125
60c37f4f9c4731f12195d6db, 23,1032 58TH ST,3,3C,846,ELDER ABUSE/PHYS/MENTAL-I RPT,7000,38.56354361,-121.4330944
60c37f4f9c4731f12195d6dc, 23,7579 32ND ST,5,5A,1398,459 PC  BURGLARY RESIDENCE,2204,38.48245049,-121.4708033
60c37f4f9c4731f12195d6dd, 23,813 SAN JUAN RD,1,1C,405,273.6(A) PC VIO DV COURT ORDER,5007,38.62975579,-121.4815734
60c37f4f9c4731f12195d6de, 23,5301 FRUITRIDGE RD,6,6B,1084,11364 HS POSS DRUG PARAPH,3599,38.52517945,-121.4443121
60c37f4f9c4731f12195d6df, 0,2918 CHATEAU MONTELENA WAY,1,1A,333,594(B)(2)(A) VANDALISM/ -$400,2999,38.63378913,-121.5317706
60c37f4f9c4731f12195d6e0, 0,3173 C ST,3,3C,801,459 PC  BURGLARY VEHICLE,2299,38.58036374,-121.4603519
60c37f4f9c4731f12195d6e1, 0,4900 NATOMAS BLVD,1,1A,145,484 PETTY THEFT/LICENSE PLATE,2399,38.66325547,-121.5085109
60c37f4f9c4731f12195d6e2, 0,1400 RESPONSE RD,2,2C,626,459 PC  BURGLARY VEHICLE,2299,38.59691428,-121.4379938
60c37f4f9c4731f12195d6e3, 0,22 CAPRICE CT,5,5A,1501,HARASSMENT - I RPT,7000,38.47620226,-121.4982461
60c37f4f9c4731f12195d6e4, 0,6503 HITCHCOCK WAY,5,5C,1635,484 PETTY THEFT/LICENSE PLATE,2399,38.46423481,-121.426108
60c37f4f9c4731f12195d6e5, 0,7TH ST / K ST,3,3M,742,484J PC PUBLISH CARD INFO,2605,38.58026647,-121.4979339
60c37f4f9c4731f12195d6e6, 0,251 MCDANIEL CIR,2,2A,501,459 PC  BURGLARY VEHICLE,2299,38.63636742,-121.4609852
60c37f4f9c4731f12195d6e7, 0,2418 P ST,3,3B,767,459 PC  BURGLARY RESIDENCE,2204,38.56812665,-121.4768448
60c37f4f9c4731f12195d6e8, 0,6259 JACINTO AVE,5,5C,1653,459 PC  BURGLARY VEHICLE,2299,38.44430924,-121.4303531
60c37f4f9c4731f12195d6e9, 0,2315 STOCKTON BLVD,6,6B,1005,484 PC PETTY THEFT,2399,38.55426406,-121.4546045
60c37f4f9c4731f12195d6ea, 0,720 HARRIS AVE,2,2A,502,10851(A)VC TAKE VEH W/O OWNER,2404,38.63827531,-121.4491932
60c37f4f9c4731f12195d6eb, 0,6441 ROMACK CIR,4,4B,1333,243(E)1 BATTERY NONCOHAB SPOUS,1315,38.51063877,-121.4912627
